309, 54, 616
54, 309, 678
309, 309, 155
54, 54, 2070
54, 3, 121
3, 54, 184
309, 3, 87
3, 309, 24
3, 3, 561
54, 240, 12
240, 54, 13
54, 265, 6
265, 240, 3
240, 240, 4
240, 309, 2
265, 43, 87
43, 3, 54
3, 265, 549
43, 168, 112
168, 265, 1408
265, 168, 1364
168, 168, 2943
168, 3, 829
3, 43, 54
3, 168, 863
168, 43, 83
43, 265, 59
265, 3, 575
265, 265, 741
168, 195, 9
195, 340, 5
340, 168, 12
43, 43, 42
3, 195, 5
195, 43, 3
168, 340, 13
195, 168, 5
43, 340, 3
340, 265, 5
340, 3, 7
3, 340, 4
340, 43, 3
168, 146, 106
146, 168, 85
168, 78, 13
78, 265, 10
265, 78, 4
168, 19, 5
19, 265, 4
168, 4, 12
4, 3, 5
3, 78, 14
146, 3, 100
146, 265, 93
265, 146, 86
146, 146, 32
3, 146, 64
265, 19, 4
19, 168, 6
265, 162, 2
162, 168, 5
78, 4, 3
4, 19, 9
19, 19, 28
19, 4, 8
19, 3, 8
3, 19, 7
19, 146, 1
78, 19, 3
19, 78, 2
3, 162, 1
168, 162, 4
78, 146, 3
168, 54, 3
54, 146, 3
3, 104, 65
104, 91, 2
91, 265, 4
265, 142, 147
142, 142, 324
142, 104, 49
104, 3, 63
3, 175, 49
175, 3, 28
3, 142, 167
142, 146, 101
146, 142, 91
142, 175, 86
175, 142, 92
142, 265, 152
142, 119, 45
119, 119, 4
119, 3, 16
175, 175, 76
265, 175, 23
175, 119, 19
119, 142, 41
104, 142, 58
175, 104, 16
104, 265, 27
104, 104, 11
91, 146, 3
146, 175, 19
3, 91, 8
91, 175, 6
146, 104, 17
104, 119, 3
142, 3, 167
265, 104, 34
175, 91, 7
91, 142, 3
104, 146, 17
119, 146, 10
175, 265, 23
265, 119, 14
119, 104, 6
3, 119, 11
3, 192, 2
192, 142, 1
119, 175, 7
119, 265, 19
104, 175, 19
146, 119, 7
142, 192, 2
192, 3, 5
175, 146, 22
146, 192, 1
192, 91, 1
168, 102, 28
102, 168, 40
265, 102, 22
102, 265, 11
168, 114, 1
114, 162, 356
162, 114, 353
114, 114, 95
162, 162, 1277
78, 3, 3
168, 140, 2
140, 168, 1
265, 195, 3
195, 3, 5
265, 54, 5
240, 3, 1
54, 5, 2
5, 54, 2
54, 4, 1
4, 240, 1
309, 265, 1
54, 142, 6
146, 54, 2
146, 91, 1
91, 3, 5
265, 5, 2
5, 78, 2
3, 6, 11
6, 3, 8
168, 175, 1
175, 174, 3
174, 174, 115
174, 57, 3
57, 175, 3
175, 54, 5
54, 175, 3
175, 6, 3
6, 174, 3
174, 11, 3
11, 45, 3
45, 33, 3
33, 192, 3
192, 33, 3
33, 5, 24
5, 197, 10
197, 192, 30
192, 6, 27
6, 33, 21
5, 3, 32
3, 197, 23
192, 192, 35
6, 192, 5
192, 243, 3
243, 125, 3
125, 125, 24
125, 91, 3
91, 258, 3
258, 311, 3
311, 240, 3
240, 174, 3
174, 175, 3
175, 191, 3
191, 122, 3
122, 268, 3
268, 45, 3
45, 45, 3
45, 5, 3
6, 91, 6
91, 5, 11
5, 265, 1
3, 4, 5
4, 265, 10
146, 4, 1
4, 168, 10
162, 3, 1
162, 4, 1
78, 168, 14
265, 4, 6
3, 114, 1
168, 5, 1
4, 4, 7
4, 146, 1
309, 114, 1
162, 265, 1
265, 340, 2
6, 54, 2
54, 174, 2
174, 5, 2
5, 221, 2
221, 220, 2
220, 196, 2
196, 220, 2
220, 102, 1
43, 195, 2
3, 122, 1
122, 168, 1
54, 168, 2
146, 19, 1
78, 54, 1
168, 142, 2
265, 192, 1
192, 146, 1
265, 91, 1
142, 54, 5
91, 192, 1
192, 175, 2
54, 104, 1
54, 114, 1
114, 265, 1
3, 5, 12
5, 5, 28
5, 6, 11
6, 197, 2
197, 3, 3
6, 6, 2
6, 5, 6
197, 5, 2
192, 5, 4
5, 192, 3
5, 91, 6
91, 91, 6
3, 141, 1
141, 3, 1
5, 141, 1
141, 5, 1
162, 78, 1
4, 54, 1
54, 91, 1
195, 265, 1
162, 175, 1
220, 6, 1
192, 4, 1
4, 174, 1
174, 3, 1
140, 3, 1
91, 78, 1
168, 197, 1
197, 168, 1
192, 104, 1
142, 91, 1
175, 192, 1
